price,bedrooms,bathrooms,sqft_living,sqft_total,floors,condition,grade,built,renovated,living_area_sqft
594000,3,2.25,2080,70567,2,3,8,1990,0,3730
405000,2,1.5,1370,4102,2,4,7,1987,0,1380
725500,4,2.5,2790,74495,2,3,9,1997,0,2790
800000,2,1,1740,5719,1,3,8,1955,0,1980
1325000,3,3.75,6400,76665,1,4,10,1966,0,3430
180500,3,2.5,1800,8518,2,3,7,1996,0,1770
325000,3,2.5,1800,8518,2,3,7,1996,0,1770
235000,3,1.75,1190,7280,1,4,7,1968,0,1250
330000,2,1,860,8308,1,4,7,1948,0,1310
678500,3,2,2460,6600,1,4,8,1952,0,2150
463000,4,2.5,1980,6660,2,4,7,1974,0,1980
250000,2,1,670,4640,1,3,6,1943,0,870
655000,3,2,1410,4800,1.5,4,8,1927,0,1820
239900,4,2.25,1860,7000,1,3,8,1979,0,1990
185000,3,1,980,9135,1,3,7,1955,0,1780
1735000,4,2.25,3040,5000,2,4,9,1926,0,2870
251700,3,2.25,1810,11800,1,3,7,1977,0,1810
400000,4,2,1560,8250,1,3,8,1964,0,1870
735000,4,1.75,2100,7960,1,3,8,1955,0,2060
1700000,5,2,2500,15250,2,5,8,1942,0,1880
82500,2,1,520,22334,1,2,5,1951,0,1572
765000,4,4,3010,7221,2,3,10,2004,0,3490
292500,4,1.75,2140,8162,1,3,7,1968,0,2040
270000,3,2.25,2390,7000,1,4,7,1970,0,1610
415000,2,1,1510,6807,1,3,7,1939,0,1460
950000,4,1.75,2210,19025,1,4,7,1952,0,2640
353000,3,2.75,2170,8396,2,3,7,1995,0,2170
670950,3,2.5,1790,2375,3,3,8,2007,0,1450
280950,3,1.75,1390,8700,1,4,7,1912,0,1390
585000,3,1.75,1850,7735,1,4,8,1983,0,2220
525000,2,1.5,1480,43645,1,3,8,1974,2006,1600
605000,3,1.75,1850,8823,1,4,8,1973,0,1880
1010000,4,3.5,3350,3752,2,3,9,2007,0,1050
245990,3,1,1040,8410,1,3,7,1942,2014,1350
535000,4,2.25,2810,12607,2,3,10,1985,0,2810
410000,1,1.5,1010,5750,1,3,7,1911,1948,1230
550000,3,2.5,2250,7752,2,4,8,1988,0,2080
665000,3,1.75,1800,8000,1,3,8,1972,0,1950
455000,3,1,2400,17239,1,4,7,1940,0,2390
440000,4,1,1780,4000,1.5,3,7,1922,0,1750
332000,3,2.25,2120,14915,1,3,9,1979,0,2320
280000,3,2.5,1860,6607,2,3,7,1989,0,1760
570000,3,3.5,1460,1021,2,3,8,2006,0,1460
250000,3,1,1230,10350,1,4,7,1957,0,1510
238000,2,1,1088,8453,1,3,6,1952,2009,1088
265000,3,1,800,5760,1,3,6,1949,0,1060
306000,3,1,1190,10350,1,4,7,1959,0,1850
345000,5,2.75,1940,4182,1,3,7,2002,0,1950
765000,4,2.5,3300,10764,1,4,9,1971,0,2290
346300,4,2.5,2590,11018,2,3,8,1998,0,2400
342500,3,2,2080,11375,1,3,8,2002,0,1080
501000,4,2.25,2680,5439,2,3,7,2000,0,2460
270000,3,2.5,1670,8364,1,4,7,1990,0,1490
638000,3,1,1830,4400,1.5,4,8,1930,0,1650
460000,3,1.75,1400,2003,1,4,8,1908,2006,1370
760000,4,1.75,2770,8521,1,4,7,1953,0,1910
1085000,3,2.5,3630,11019,1,4,9,1972,0,3150
234000,3,1,1040,8128,1,3,6,1983,0,1520
1650000,3,2.75,2690,8890,2,4,10,1975,1991,2940
488000,5,2,2020,5000,1.5,4,7,1938,0,1510
1550000,5,2.5,2450,20805,2,4,9,1963,0,3020
499000,4,3,2030,12675,2,3,7,1982,0,1990
150000,3,1,1450,6776,1,3,7,1952,0,1680
333000,4,2.5,2400,7270,2,3,8,1993,0,2150
700000,4,2.75,2870,8625,1,4,8,1959,0,2430
275000,4,1,1340,22500,1.5,3,7,1926,0,1620
330000,3,2.5,1680,11312,1,3,7,1959,0,1390
360000,4,2,1850,8827,1,3,7,1969,0,1310
467000,3,1,1220,8040,1.5,3,7,1965,0,1360
568000,3,2.5,2320,57063,1,4,9,1979,0,3290
605000,5,2.25,3220,9603,2,3,8,1972,0,2260
750000,4,2.75,3190,9023,2,3,9,2005,0,3159
760000,3,2.75,3530,69834,2,3,10,1994,0,3560
265000,3,1.75,2050,10519,1,3,7,1979,0,1770
490000,3,1.75,1720,12540,1,4,7,1956,0,1440
360000,4,2.5,2850,4650,2,3,8,2004,0,2850
311750,4,2.25,2270,12000,1,4,7,1976,0,2030
399000,3,2.25,1880,12473,1,3,8,1958,0,2300
347000,4,2.5,2770,9751,2,3,8,1989,0,2370
1680000,4,3.75,4490,34982,2,3,12,1998,0,4470
585000,4,2.5,3110,6479,2,3,9,2005,0,3110
340000,4,2.5,2360,7475,2,3,8,1992,0,2280
612000,3,2.5,2180,5496,2,3,8,1994,0,2120
230000,2,1.75,1910,3376,2,3,8,1980,0,1470
604000,4,2.5,2260,7753,2,3,9,1989,0,2690
250000,3,1.75,1770,8868,1,4,7,1959,0,1630
258500,3,2,1460,7930,1,3,7,1989,0,1630
783000,4,2.75,2080,5000,1,5,8,1940,0,1970
1050000,5,2.25,2960,7680,1,5,8,1958,0,2860
760000,4,2.5,3220,4031,2,3,9,2002,0,3150
276000,3,1,1140,5000,1,3,7,1960,0,1140
550000,4,2,1660,12377,1,3,8,1966,0,1820
398000,4,1,1430,6240,1.5,5,7,1953,0,1410
775000,3,3,1820,4300,1.5,4,8,1914,1983,1440
1027500,4,3,3540,10202,2,3,8,1988,0,2780
327000,4,1,1620,6000,1.5,5,7,1905,0,1310
564500,4,2.75,3100,14568,2,3,8,1995,0,2860
782000,4,1.75,1500,6820,1.5,5,7,1905,0,1360
398000,4,2.5,2820,5510,2,3,9,2005,0,2820
257000,3,1.75,1850,10920,1.5,3,6,1915,0,1510
235000,4,2,1570,9415,2,4,7,1984,0,1550
453000,4,2.75,2300,37533,1,5,8,1979,0,2130
535000,2,1,920,9000,1,1,6,1954,0,1760
275000,3,2.5,1600,7000,2,4,8,1993,0,1700
665000,3,2.5,2630,10047,2,3,9,1996,0,2640
670000,4,2.75,3020,13530,1,4,8,1977,0,2230
465000,3,1.75,1490,10757,1,3,7,1966,0,1490
210000,3,1.5,1160,5200,1,5,7,1970,0,1170
265000,4,2.5,2040,4443,2,3,8,2001,0,2040
426000,2,2.5,1550,2657,2,4,8,1987,0,1570
529219,4,2.25,1990,7610,1,4,8,1966,0,1820
600000,3,2.25,1900,46609,1.5,4,7,1969,0,2460
875000,5,3.5,3840,8279,2,3,9,2001,0,3570
608000,4,3,2400,7680,1,3,7,1956,0,2670
220000,3,1,1660,21514,1,4,7,1973,0,1660
1760000,4,5,6055,21630,1,4,12,1996,0,4890
295450,3,2,2030,17120,1,4,8,1966,0,1870
315000,2,1,840,5087,1,3,7,1925,0,1590
205000,4,2,1450,8175,1,4,7,1967,0,1570
310000,3,1.5,1460,9908,1,3,7,1952,0,1420
1000000,5,1,2010,5210,1.5,3,9,1927,0,2330
525000,4,2.5,2910,7631,2,3,9,2006,0,3190
284000,4,1.75,1880,8800,1,3,7,1960,0,1340
510000,3,1.75,2170,26460,1,3,8,1986,0,2090
405000,2,1,1260,4377,1,4,7,1947,0,1420
509950,3,2.5,1970,9153,2,3,8,2007,0,1800
600000,4,2.25,2090,45738,2,3,8,1987,0,3420
990000,4,3.75,3450,4940,2,3,10,2006,0,1880
280005,3,1.5,1130,7200,1,3,7,1954,0,1130
700000,3,1.75,2600,7668,1,4,8,1968,0,1980
330000,3,1,1030,7620,1,3,7,1953,0,1030
340000,2,1,1700,6718,1,3,7,1956,0,2040
468000,2,2.5,1480,2167,2,3,8,2007,0,2130
1339000,4,2.5,4250,19387,2,4,9,1972,0,3690
515000,3,1.75,1600,20873,1,3,8,1955,0,2640
245000,4,2,1870,8750,1,3,7,1977,0,1770
265000,3,2.5,1440,7741,1,4,7,1983,0,1680
372400,3,2.5,2720,11937,2,3,9,1990,0,2590
390000,3,1.5,1240,8410,1,5,6,1948,0,1630
208000,3,1,1020,6120,1,4,7,1967,0,1370
273000,2,0.5,1180,7750,1,4,6,1945,0,1380
455000,5,3.5,3080,7759,2,3,8,2003,0,2980
270000,4,2.5,1750,6397,2,3,7,1988,0,1940
618000,4,2.25,2530,8736,1,4,7,1958,0,1720
213550,3,2.5,1580,8541,2,3,7,1990,0,1640
210000,5,1.75,2340,9148,2,3,7,1957,0,1390
2750000,5,4,6300,16065,2,3,12,2004,0,3260
403500,4,2.75,2400,3844,1,5,7,1974,0,1100
235000,3,1.5,1300,7600,1,4,7,1963,0,1570
287500,3,2,1760,7147,1,4,6,1936,0,1720
546800,4,1.5,1520,5910,1,3,7,1946,0,1710
183000,3,1.75,1070,8100,1,4,6,1957,0,1260
560000,3,2,2560,216777,1,3,8,1986,0,2360
299500,3,1,1280,6726,1,3,6,1958,0,1630
610000,4,2.25,1660,7350,1,3,8,1965,2014,1790
288350,3,1.5,1860,7963,1,3,7,1963,0,1800
500000,2,1,950,4500,1,3,7,1926,0,1670
625000,4,2.75,2140,4000,1,3,7,1951,0,2140
418000,2,1.5,1480,1349,2,3,7,2007,0,1550
660000,3,3,2260,1825,2,3,8,2002,0,2260
775000,4,2.5,2300,6158,2,3,9,1999,0,2170
429500,3,2.75,1650,7272,1,4,7,1972,0,1770
569000,3,2,1990,3000,1.5,3,7,1908,1970,1600
250000,4,2,1960,7560,1,5,7,1978,0,1950
225000,3,1.5,1310,10491,1,4,7,1969,0,1430
530000,4,2.75,2450,15002,1,5,9,1974,0,2650
306000,3,1,910,8658,1,3,7,1955,0,1170
517100,3,1.75,1580,9719,1,5,7,1962,0,1760
354950,3,1.75,1780,9689,1,3,7,1976,0,1660
348000,3,1.5,1040,1824,1,3,6,1925,0,1010
522250,4,2.5,2340,41600,1,3,8,1977,0,2340
275000,3,2.5,1720,8755,1,3,8,1983,0,1720
390000,3,1.5,1600,10440,1,3,7,1954,0,1600
260000,3,1.5,1320,9750,1,3,7,1954,0,1530
585000,5,2.75,2350,4178,1.5,3,8,1922,2015,1920
605000,5,2.75,2740,5616,1.5,5,7,1925,0,1600
342000,4,2.5,2300,6448,2,3,8,2001,0,1860
900000,5,3,4350,37169,2,3,10,1972,0,3280
252000,3,1.75,1430,7700,1,4,7,1981,0,1430
357000,3,1.75,2400,14012,1,3,9,1971,0,2800
370000,3,1,940,7910,1,4,6,1959,0,1000
322500,3,1,1020,13504,1,5,7,1959,0,1110
210000,2,2,1680,5756,2,4,7,1910,0,1340
290000,2,1,1340,9840,1,3,7,1949,0,1610
860000,4,3.25,3960,7012,2,3,10,2005,0,3680
302000,6,2,2650,4621,1.5,3,8,1911,0,1640
369160,4,2.25,2120,9680,2,4,8,1965,0,2360
1185000,4,2.75,2850,3000,2.5,3,9,2003,0,2083
993000,4,2,2850,14810,2,5,8,1954,0,2430
380000,6,2,1870,6969,1,4,7,1968,0,1500
635000,4,2,2660,8160,1,4,7,1949,0,1660
260000,3,1,1190,11120,1,3,6,1947,0,1230
243000,2,1,1770,5522,1.5,4,7,1943,0,1830
1400000,4,2.5,2770,8879,2,3,9,2001,0,2770
665000,4,2.5,2080,8100,1,5,8,1952,0,2090
898000,5,2.25,2700,9000,2,5,9,1987,0,2630
583000,4,2.75,2200,9453,1,5,8,1955,0,1390
429000,4,1.75,2160,7700,2,2,8,1977,0,2080
471000,3,2.5,2010,4059,2,3,8,1998,0,2010
1810000,3,3.5,3780,8295,2,3,9,1951,0,3780
739500,3,3.25,4460,51177,2,3,9,2005,0,2670
450000,3,1.5,1770,17208,1,3,8,1959,0,2450
552500,3,1,1430,5000,1,3,7,1949,0,1210
437000,4,1.75,1700,10642,1,4,7,1954,0,1610
270000,4,2,1830,5220,1.5,3,7,1951,0,1760
226740,3,1.5,1410,8800,1,4,7,1965,0,2180
446500,4,2.5,3060,7920,1,3,8,1974,0,2690
283000,3,2,1820,15068,2,3,7,1920,2014,1490
445000,4,1.75,2430,13211,1.5,4,7,1909,1978,1330
250000,2,1,740,6840,1,5,6,1942,0,740
307000,3,1,770,6552,1,3,6,1942,0,920
315000,4,2.75,2200,8580,1,3,8,1991,0,2290
555000,3,3,2920,23085,1.5,3,7,1908,0,2270
264900,4,2.5,2040,7000,1,3,7,1979,0,1900
510000,3,2,1600,4510,1,3,7,1978,0,1580
328000,4,2.5,1990,3980,2,3,7,2002,0,1990
358000,4,2.5,1830,7308,2,3,7,2002,0,1830
325000,3,2.5,2540,4260,2,3,7,2005,0,2190
1365000,2,3.25,2700,3444,3,3,9,1990,0,2710
230000,4,2,1440,10800,1,4,7,1967,0,1190
545000,3,2,1550,4000,1,3,7,1955,0,1880
705380,3,2.5,2490,4343,2,3,9,2003,0,2130
459000,5,2.5,2650,12987,1,4,7,1979,0,2160
815000,4,2.25,2000,3800,2,3,8,2001,0,1610
495000,6,5,3440,4500,2,3,8,2007,0,1400
520000,3,2.5,2280,58712,2.5,3,9,1987,0,2240
430000,2,1.5,1320,1194,3,3,7,2001,0,1320
255000,4,2.5,2070,7800,2,3,8,1989,0,1950
588000,3,2,1860,4777,2,5,7,1908,0,1580
350000,3,1,940,7811,1,3,6,1959,0,1180
625000,4,2.75,2290,21486,1,5,7,1963,0,2540
172500,2,2,1510,20685,1,2,6,1958,0,1490
554000,3,2,1830,3500,1.5,5,7,1909,0,1530
775000,4,2.5,3090,7112,2,3,9,2001,0,3050
1187500,4,3.5,4340,217800,2,3,11,2003,0,3430
618000,3,2.75,3200,12682,2,3,9,1977,0,2880
305000,4,1,1560,8450,1.5,4,6,1954,0,1380
232000,3,2,1280,13356,1,3,7,1994,0,1590
262000,4,2.5,2020,6236,2,3,7,2002,0,1940
234000,3,1,1040,8122,1,5,7,1971,0,1470
500000,4,2.75,2260,7209,1,3,7,2002,0,1790
278000,3,1,860,7632,1,3,6,1920,0,890
230000,5,1,1920,19040,1,3,7,1961,0,1920
500000,4,1.75,2290,9215,1,5,8,1969,0,2290
366500,4,2.75,2070,9300,1,5,7,1945,0,1010
665000,6,3,4250,4400,2.5,4,7,1902,0,1520
1101000,3,1.5,2220,4830,2,3,9,1928,2010,1670
575000,2,1.75,1840,4076,1,3,8,1957,0,1540
674750,4,2.5,2590,9753,2,3,10,1993,0,2800
719000,5,2,3110,6131,1,5,7,1940,0,1720
482000,3,1.75,2600,105587,1,4,7,1980,0,1941
254000,2,1,1060,8187,1,4,6,1952,0,1260
443725,3,1.75,1250,3880,1,4,7,1944,0,1240
575000,4,2.5,2520,35636,2,3,8,1980,0,2230
469000,3,2.25,2070,9957,1,3,8,1977,0,2070
175000,2,1,1300,44431,1,5,6,1958,0,1470
437000,5,2,2190,8316,1,3,7,1961,0,2010
550000,4,3,2760,13113,1,4,8,1974,0,1900
172040,3,2.25,1710,7134,1,4,7,1979,0,1790
363000,3,2,1750,7000,1,3,8,1993,0,1840
282000,3,2.25,1552,3600,2,3,7,2012,0,1677
400000,6,2,2350,6554,2,3,8,1905,0,1560
650000,5,3.5,5110,10018,2,3,10,2003,0,1790
365000,3,2.5,1720,99916,2,4,7,1990,0,1340
269950,4,2.5,1960,7230,2,3,8,2002,0,1850
260000,2,1,1270,19602,1,3,6,1977,0,1270
193000,3,1.5,1180,7000,1,4,7,1977,0,1630
340000,4,2.25,2230,6791,2,3,8,2005,0,2420
900000,4,3.25,4700,38412,2,3,10,1978,0,3640
371000,3,2.5,2150,8361,2,3,8,1991,0,2150
592000,3,2.5,2400,81892,2,3,8,1985,0,1370
300000,3,2.5,1830,12750,2,3,7,1991,0,1610
449950,4,3,2800,6977,2,3,8,2003,0,2800
299500,3,2.5,2090,7163,2,3,8,1989,0,2320
995000,4,2.25,2340,13406,1,4,9,1963,0,2340
335000,4,1.75,1670,9472,1,3,7,1960,0,1080
280000,4,2.25,1990,7350,1,4,8,1978,0,2030
446000,4,2.25,2270,7800,1,3,7,1977,0,1480
1544500,4,2.75,4910,15139,1,4,10,1964,0,3980
325000,3,1,950,4500,1,4,6,1943,0,1140
450000,3,1.75,1610,11200,1,3,7,1955,0,1610
322500,4,2.5,1940,7107,2,3,7,2000,0,1850
453000,3,1,1210,9473,1,5,7,1955,0,1700
655000,4,2.5,2570,4412,2,3,9,2001,0,2460
603000,3,2.25,1700,2800,2,5,7,1926,0,1500
235000,4,1,1610,24000,1.5,3,6,1947,0,1270
968933,4,3.5,4120,7304,2,3,11,2006,0,2470
1015000,3,3.5,2880,11340,1,3,8,1980,2013,2530
435000,4,2.25,1990,8548,2,3,8,1973,0,2320
242000,3,2,1260,8092,1,3,7,1986,0,1950
487000,6,3.25,4750,248600,2,4,8,1947,0,2230
810000,4,2.75,3010,10450,2,3,9,1996,0,3010
625000,3,2.5,2410,64073,1,4,8,1976,0,2980
165000,3,1.5,1280,7742,1,3,7,1973,0,1566
335000,3,1,2320,6750,1,3,7,1960,0,1230
286700,3,1,1220,6600,1,3,6,1958,0,1100
699000,2,1.5,1400,4050,1,4,8,1954,0,1900
280000,3,1.75,1590,7280,1,3,7,1974,0,1590
580000,4,2.5,2220,7064,2,3,8,1988,0,2220
754800,2,2.5,2770,7781,2,3,8,2006,0,1870
525000,4,2.5,2303,16801,2,3,8,1995,0,2080
562000,3,1.75,1600,10530,1,3,8,1962,0,2590
575000,4,1.75,1280,6060,1,3,7,1926,0,1490
808900,5,2.5,2900,5901,2,3,9,2006,0,3200
992000,3,2.25,2950,15207,1,4,10,1966,0,2950
335000,3,2.5,1700,6698,2,3,7,1997,0,2190
473000,3,2.75,1050,7200,1,3,7,1985,0,1860
350000,4,2.75,2990,11210,1,4,8,1977,0,2790
1600000,5,2.5,3100,5374,2.5,4,9,1906,0,2180
305500,3,1,1240,6090,1,4,7,1950,0,1550
306000,2,1,780,13500,1,4,7,1946,1989,2200
233000,2,2.25,850,1656,2,3,8,2001,0,850
490000,3,1.75,1540,9000,1,3,8,1971,0,1710
445000,4,2.5,2280,42077,2,3,8,1994,0,2280
355000,3,2.25,2550,9674,1,3,7,1959,0,2240
360000,2,2,1770,7607,1,4,8,1987,0,2090
737500,3,1.75,2320,10900,2,3,7,1935,1974,1610
985000,3,3.5,2600,11920,2,5,8,1969,0,2430
349950,2,3.25,1570,2031,2,3,8,2006,0,1570
520000,4,2.5,3060,7161,2,3,8,2005,0,2950
355950,4,2.5,1960,8540,1,3,7,1955,0,1910
485000,5,2.5,3270,6129,2,3,9,2004,0,2980
143000,3,1,1090,3315,1,4,6,1969,0,960
3278000,2,1.75,6840,10000,2.5,3,11,2001,0,3120
355000,3,1,940,8512,1,4,7,1967,0,1060
1126000,5,3.5,3880,13885,2,4,9,1979,0,3690
200000,5,1.75,1770,15525,1,4,7,1959,0,1370
913000,4,2.5,3640,10576,2,3,11,1999,0,3370
1600000,3,2.5,3160,12824,1,4,9,1966,0,3390
409900,2,2.5,1590,1845,2,3,9,1997,0,2320
265000,4,1,1290,6034,1,3,6,1950,0,1060
740000,5,3,3655,51836,1,5,8,1955,0,2530
306000,4,2.5,2490,8124,2,3,7,2001,0,2760
381000,3,2.5,1470,3999,2,3,7,2003,0,1960
1220000,3,3.25,3960,6132,2,3,10,1933,0,2730
1050000,3,3.5,3190,29982,1,4,8,1941,0,2600
408000,2,1,810,7440,1,5,6,1948,0,830
739900,5,2.5,2980,5377,2,3,9,2006,0,3150
674250,4,2.5,2780,35000,1,4,9,1985,0,2740
438400,2,1,1340,8100,1,4,7,1953,0,1700
1700000,5,5,4930,14649,2,3,11,2000,0,3030
703000,3,2,1360,5980,1.5,3,8,1945,2008,1520
262000,3,1.75,1320,6530,1,4,7,1989,0,1620
353000,3,2,1210,14499,1,3,7,1984,0,1570
500000,4,2.5,1940,7607,2,3,8,1995,0,2250
1280000,4,2.5,3160,4620,1.5,3,9,1917,2005,2790
332000,4,2.5,1980,6566,2,3,8,2004,0,2590
824000,4,2.5,2320,14240,1,4,9,1974,0,2810
290000,4,2,1660,4788,1,3,7,1968,0,1150
700000,3,2.5,1660,1545,2,3,9,2002,0,1820
550000,2,1,1080,3420,1,4,7,1922,0,1380
549000,2,1,1510,11165,1.5,4,7,1921,0,2210
1865000,4,2.5,2950,43560,1,4,9,1951,0,3260
858000,4,2.25,3070,13720,2,3,9,1978,0,3010
345000,2,1,970,10423,1,3,7,1947,0,1200
340000,4,1.75,2140,11651,2.5,3,8,1930,2001,2030
1215000,4,2.25,2570,9600,2.5,4,9,1962,0,2570
275000,3,2.25,1260,1488,3,3,7,2009,0,1190
405000,3,1,1220,7771,1,3,7,1963,0,1420
432500,3,2,1720,8145,2,5,7,1949,0,1400
236500,4,1,2140,4217,1.5,3,6,1925,0,1720
,4,1.5,1420,4923,1.5,4,8,1928,0,1470
543000,4,2.5,2060,8451,2,3,8,1995,0,2060
294000,3,1,1320,9520,1,3,7,1953,0,1460
340500,3,1.75,1810,10463,1,4,7,,0,1620
1012000,4,2.5,2980,16263,2,3,9,1989,0,2730
335000,2,2,1350,2560,1,3,8,1976,0,1790
425000,3,2,1540,8011,1,3,7,1988,0,1630
353000,3,2.5,2510,9240,2,4,8,2001,0,2690
540000,3,2.5,1670,5146,2,3,8,1991,0,1940
640000,5,3.5,3690,11928,2,3,9,2006,0,2640
339950,3,1,1320,11457,1,3,8,1959,0,1900
195000,3,1.75,1510,8400,1,2,7,1979,0,1500
322000,3,1.75,1510,8400,1,2,7,1979,0,1500
660000,4,1.75,1870,10450,1,3,8,1978,0,2060
280000,6,3,2400,9373,2,3,7,1991,0,2060
300000,6,3,2400,9373,2,3,7,1991,0,2060
207500,3,1,1170,8816,1,4,6,1966,0,1200
195000,3,1.5,1190,8726,1,3,7,1956,0,1390
700000,3,2,2080,3880,1,5,7,1954,0,1330
560000,4,1.75,2150,8555,1,4,7,1982,0,1480
260000,3,1.75,1580,7344,1,5,7,1911,0,1580
575000,3,1.75,1580,7344,1,5,7,1911,0,1580
475000,3,2.5,2370,3239,2,3,8,2006,0,2520
285000,3,1.75,1840,8601,1,3,7,1905,2014,1390
753888,4,2.5,2660,5500,2,3,9,2003,0,3620
650000,3,2.5,2190,3600,2,3,9,2003,0,2300
620000,3,2.25,1660,3478,1.5,4,7,1929,0,1610
526000,3,1.75,1780,37801,1,3,7,1977,0,2380
155000,2,1,700,5200,1,5,6,1952,0,1030
342000,4,2,1570,11200,1,3,7,1959,0,1570
390000,3,1.75,1220,216332,1,3,7,1981,0,1540
685000,3,2.75,3150,219978,2,4,9,1990,0,3180
608000,4,2.5,2690,4736,2,3,7,2001,0,2690
179900,2,1,680,6400,1,3,6,1943,0,1240
1245000,6,3.25,3750,14150,2,5,9,1936,1968,2140
166000,3,1,1010,11675,1,3,7,1957,0,1370
462000,3,1.5,1710,4500,1.5,3,8,1928,0,1860
545000,4,2.5,2090,6023,2,3,8,1990,0,2090
415000,3,1,1560,4500,1.5,3,7,1903,0,1660
269000,3,2.5,1560,4200,2,3,7,2003,0,1560
356500,4,2.5,2570,11473,2,3,8,2008,0,2430
225000,3,1,1010,7633,1,4,6,1961,0,1190
175000,2,1,1020,5130,1,4,6,1948,0,1200
549000,5,2.5,1710,9720,2,4,8,1974,0,2270
535000,3,2.75,2300,12197,2,3,8,1989,0,1710
627000,4,2.25,1990,7712,1,3,8,1973,0,1720
565000,3,2,2730,15677,2.5,3,9,1976,0,2040
392450,4,2,2195,2681,1,3,7,1912,0,1710
509000,2,2,1560,4675,1,3,8,2006,0,1870
340000,3,2.5,1400,4800,1,3,7,1921,0,1440
537000,3,2.5,1400,4800,1,3,7,1921,0,1440
865000,4,3,3690,9892,2,3,10,1998,0,3430
358000,2,1,1140,8340,1,3,7,1948,0,1030
595000,4,2.25,1920,3225,1.5,5,7,1923,0,1960
661000,4,2.5,2496,8058,2,3,9,1998,0,2496
419950,3,2.25,2280,8500,1,4,7,1977,0,1890
490000,4,3.5,3200,6420,2,3,9,2006,0,3200
525000,2,1,880,4000,1,3,7,1940,0,1310
350000,3,2,1320,1298,3,3,7,1995,0,1380
552500,3,2.5,2450,3582,2,3,9,2008,0,2490
210000,3,1,1040,8970,1,4,6,1961,0,1040
390000,3,2.5,2480,53250,2,3,9,1990,0,2510
336800,5,1.75,1830,16650,1.5,3,7,1958,0,1790
465000,3,2.5,1440,4473,2,3,7,2003,0,1650
299900,4,2.5,1580,3632,2,3,7,2011,0,1950
715000,3,3.25,3230,5000,2,3,9,2006,0,2670
235000,4,2.5,1810,39639,1,3,7,1970,0,1810
276000,3,2.5,2495,4400,2,3,8,2007,0,2434
265000,4,1.5,1740,12728,1,4,7,1964,0,1830
425000,3,1.75,1680,3000,1,4,6,1900,0,1540
313000,4,2.5,2460,10320,2,3,8,1993,0,2210
715000,3,2.5,3050,6000,1,3,8,1984,0,2340
265000,3,2.25,1630,10969,2,3,7,1991,0,1410
646000,3,2.75,2460,6413,2,3,9,2004,0,2440
175000,3,1,1030,6600,1,3,7,1954,0,1220
649000,3,2.5,3410,13809,1,4,10,1973,0,3410
785000,3,2.75,2310,5200,1,4,7,1940,0,2310
890000,4,2.75,2610,4400,1,5,8,1920,0,1770
612000,3,3,2330,10327,1,3,9,1998,0,2200
330000,4,2.5,2980,5674,2,3,8,2003,0,2610
493000,3,2.25,1790,11393,1,3,8,1978,0,2290
1600000,4,2.25,2940,5735,1,3,9,1957,0,2230
1620000,4,3,3900,9750,1,5,10,1972,0,3410
1650000,4,3,3900,9750,1,5,10,1972,0,3410
499000,3,2.5,1750,2150,2.5,3,7,1900,2014,1410
603500,6,2.75,2660,8400,1,5,8,1962,0,2280
530000,2,1.5,1580,3680,1,3,8,1941,0,1730
895000,5,2.5,2350,14197,1,4,8,1962,0,2470
267345,4,2.25,2510,8165,1,4,7,1972,0,1940
275000,3,2.5,1480,15639,2,3,8,1987,0,1480
439950,3,1.75,1720,223377,1,3,7,1950,0,2530
455000,3,2.25,1470,4653,2,4,7,1985,0,1560
630000,3,1.75,1540,6930,1,3,7,1944,0,1760
690000,3,2.5,2820,5001,2,3,9,2004,0,2660
212000,4,1.75,1250,12705,1,4,7,1971,0,1390
231500,4,2.25,2080,7526,1,4,7,1985,0,1200
1237500,4,3.25,5180,49936,2,4,10,1991,0,4240
378500,3,2.5,2860,43821,2,4,9,1990,0,2370
482000,4,2.5,2710,35868,2,3,9,1989,0,2780
695000,2,1,1140,3990,1,3,7,1924,0,1800
965000,4,2.5,4070,57587,2,3,10,1989,0,3890
675000,3,1.75,1710,5913,1,4,8,1941,0,2920
387000,3,1.5,1340,6500,1,3,7,1972,0,1620
347500,4,2.75,2290,7000,2,3,8,1977,0,2000
385000,3,2,1860,7400,1,3,8,1922,2004,1640
265000,3,1,1080,4930,1,3,6,1950,0,1100
406000,3,1,960,5264,1,3,7,1953,0,1140
134000,2,1.5,980,5000,2,3,7,1922,2003,1040
415000,3,1,1500,3399,2,5,7,1926,0,1360
375000,3,1.75,1440,8775,1,3,7,1973,0,1790
620000,4,2.5,2580,7465,2,3,8,1993,0,2350
337500,5,2.5,2070,4698,2,3,7,1999,0,2010
565000,3,2.5,1880,12368,1,4,7,1967,0,1950
399500,3,1.75,2420,12676,2,3,7,1911,1986,1210
1065000,2,1.75,1890,9466,2,3,8,1987,0,2180
352500,3,2,1920,33630,1,3,8,1992,0,2080
259000,3,2,1870,5909,1,3,7,1986,0,1870
320000,2,1,900,7620,1,3,7,1971,0,1520
733000,3,2.5,2160,9888,2,4,9,1989,0,3060
381500,2,1,900,2910,1,5,7,1924,0,1320
343000,2,1,1180,9261,1,4,7,1957,0,1700
205500,2,1,900,6400,1,5,6,1938,0,1320
525000,3,2,1600,16530,1,5,7,1967,0,1850
300000,3,1.75,1500,8352,1,5,6,1943,0,1500
299000,2,1,1070,189486,1,3,6,1942,0,1970
561000,4,2.5,2570,5250,2,3,8,1990,0,2260
450000,3,1,1210,4000,1.5,3,7,1928,0,1210
